war_id,attack_id,war_att_no,clan_att,attacker,defender,damage,stars,base_attack_no,bkequip1,bkequip1_lvl,bkequip2,bkequip2_lvl,bkpet,bkpet_lvl,aqequip1,aqequip1_lvl,aqequip2,aqequip2_lvl,aqpet,aqpet_lvl,gwequip1,gwequip1_lvl,gwequip2,gwequip2_lvl,gwpet,gwpet_lvl,rcequip1,rcequip1_lvl,rcequip2,rcequip2_lvl,rcpet,rcpet_lvl,bk_lvl,aq_lvl,gw_lvl,rc_lvl,troops,spells,sm,cc_troops,cc_spells,cc_troops_actual,cc_spells_actual
19,623,14,home,2,7,100,3,1,0,0,0,0,0,0,ga,4,ivial,4,0,0,etome,8,lgem,6,0,0,sshield,3,roygem,3,0,0,0,28,12,1,"drag-8-8,giant-8-10,drider-2-1,minion-5-7",0,ww-1,0,0,0,0
19,624,15,opponent,6,9,100,3,2,eqboots,7,rvial,5,0,0,ga,6,archpup,5,0,0,etome,3,lgem,6,0,0,0,0,0,0,0,0,20,22,13,0,0,light-11-8,0,0,0,0,0
19,625,16,home,5,6,71,2,1,rvial,4,eqboots,8,0,0,archpup,7,ga,9,0,0,etome,3,lgem,3,0,0,0,0,0,0,0,0,21,19,8,0,"pekka-5-7,drag-4-7,giant-2-8","heal-1-5,light-9-6",ww-1,drag-1-5,light-1-7,drag-1-5,light-1-7
19,626,17,home,5,8,100,3,1,rvial,4,eqboots,8,0,0,archpup,7,ga,9,0,0,etome,3,lgem,3,0,0,0,0,0,0,0,0,21,19,8,0,"pekka-2-7,witch-1-1,drag-2-7,healer-2-5,giant-17-8","light-7-6,heal-2-5",ww-1,0,0,0,0
19,627,18,home,9,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barb-8-3,wb-5-3,balloon-1-3,giant-18-3,arch-6-3,wiz-3-3,gob-4-3","light-2-4,heal-1-3",0,0,0,0,0
19,628,19,home,6,9,96,2,2,eqboots,7,rvial,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"hog-9-4,golem-2-2,wiz-9-5,pekka-1-3,drag-1-3,wb-2-5","heal-1-5,rage-2-4",0,0,0,0,0
19,629,20,home,8,10,100,3,2,eqboots,1,rvial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"giant-5-5,wb-1-5,hog-5-4,drag-4-3,balloon-5-5,wiz-6-5,healer-1-3","heal-3-5,poison-1-2",0,drag-1-4,0,drag-1-4,0
19,630,21,home,10,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"giant-5-1,gob-6-2,arch-9-2,barb-10-2",0,0,0,0,0,0
19,631,22,opponent,6,5,74,1,2,eqboots,7,rvial,5,0,0,ga,6,archpup,5,0,0,etome,3,lgem,6,0,0,0,0,0,0,0,0,20,22,13,0,"drag-12-6,balloon-2-7",light-11-8,0,0,light-1-9,0,light-1-9
19,632,23,home,8,9,100,3,4,eqboots,1,rvial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"giant-5-5,wb-1-5,hog-5-4,drag-4-3,balloon-5-5,wiz-6-5,healer-1-3","heal-3-5,poison-1-2",0,0,0,0,0
19,633,24,home,1,1,78,1,1,eqboots,7,rvial,8,0,0,archpup,7,ivial,8,0,0,etome,7,rgem,7,0,0,sshield,7,roygem,7,0,0,29,30,14,4,drag-14-8,light-11-9,ww-4,drag-2-7,rage-1-6,drag-2-7,rage-1-6
19,634,25,home,4,3,100,3,1,rvial,6,gg,5,0,0,healpup,7,ivial,5,0,0,etome,8,lgem,6,0,0,0,0,0,0,0,0,65,65,40,0,"suparch-8-9,wiz-1-9,supdrag-4-7",light-11-9,ww-3,0,0,0,0
19,635,26,home,4,5,100,3,1,rvial,6,gg,5,0,0,healpup,7,ivial,5,0,0,etome,8,lgem,6,0,0,0,0,0,0,0,0,65,65,40,0,"suparch-8-9,wiz-1-9,supdrag-4-7",light-11-9,ww-3,0,0,0,0
19,636,27,home,3,4,100,3,2,rvial,8,eqboots,7,0,0,archpup,8,ivial,8,0,0,etome,8,lgem,8,0,0,0,0,0,0,0,0,51,52,20,0,drag-13-7,"light-7-9,rage-1-6,freeze-2-6",ww-1,drag-2-2,light-2-9,drag-2-2,light-2-9
20,637,1,opponent,1,2,100,3,1,vstache,3,rvial,12,0,0,ga,1,ivial,11,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,65,40,0,"yeti-1-2,arch-3-9,balloon-3-8,healer-5-5,babydrag-2-6,wb-7-8,wiz-2-9,miner-22-6","rage-1-6,freeze-3-7,heal-3-7",ff-4,root-2-1,rage-1-6,root-2-1,rage-1-6
20,638,2,opponent,6,6,100,3,1,barbpup,1,rvial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"golem-2-2,pekka-3-3,wiz-16-5,arch-1-5","eq-4-2,poison-1-2,rage-1-5",0,hog-5-6,freeze-1-5,hog-5-6,freeze-1-5
20,639,3,home,9,10,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barb-9-3,wb-6-3,giant-18-3,arch-6-3,wiz-3-3,balloon-1-3,gob-1-3",light-4-1,0,drag-1-4,0,drag-1-4,0
20,640,4,opponent,3,5,100,3,1,barbpup,6,rvial,7,0,0,0,0,0,0,0,0,etome,8,lgem,8,0,0,0,0,0,0,0,0,40,0,20,0,"supwb-2-7,golem-3-6,witch-9-5,bowl-6-3,wiz-5-8","light-8-9,rage-1-6,poison-1-2",ll-4,supdrag-1-9,eq-2-5,supdrag-1-9,eq-2-5
20,641,5,opponent,2,4,100,3,1,barbpup,2,rvial,2,0,0,0,0,0,0,0,0,etome,6,lgem,6,0,0,sshield,3,roygem,3,0,0,20,0,15,8,"edrag-4-4,supdrag-3-8,balloon-7-8",light-11-9,ll-4,supdrag-1-9,"light-1-9,freeze-1-7",supdrag-1-9,"light-1-9,freeze-1-7"
20,642,6,opponent,9,10,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barb-23-3,arch-20-3,giant-10-3,wiz-8-3,wb-5-3",light-2-4,0,0,0,0,0
20,643,7,opponent,1,1,100,3,1,vstache,3,rvial,12,0,0,ga,1,ivial,11,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,65,40,0,"arch-3-9,balloon-3-8,healer-5-5,babydrag-2-6,wb-7-8,wiz-2-9,yeti-1-2,miner-22-6","freeze-3-7,rage-1-6,heal-3-7",ff-4,root-2-1,rage-1-6,root-2-1,rage-1-6
20,644,8,opponent,3,3,52,1,1,barbpup,6,rvial,7,0,0,0,0,0,0,0,0,etome,8,lgem,8,0,0,0,0,0,0,0,0,40,0,20,0,"supwb-2-7,golem-3-6,witch-9-5,bowl-6-3,wiz-5-8","light-8-9,rage-1-6,poison-1-2",ww-3,supdrag-1-8,eq-2-2,supdrag-1-8,"eq-1-1,eq-1-2"
20,645,9,opponent,9,9,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wb-5-3,giant-10-3,arch-20-3,wiz-6-3,barb-10-3",light-2-4,0,drag-1-4,0,drag-1-4,0
20,646,10,opponent,2,3,100,3,2,barbpup,2,rvial,2,0,0,0,0,0,0,0,0,etome,6,lgem,6,0,0,sshield,3,roygem,3,0,0,75,0,50,25,"edrag-3-4,supdrag-3-8,balloon-13-8",light-11-9,ll-4,supdrag-1-9,"light-1-9,freeze-1-7",supdrag-1-9,"light-1-9,freeze-1-7"
20,647,11,opponent,6,9,100,3,2,barbpup,1,rvial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"golem-2-2,pekka-3-3,wiz-16-5,arch-1-5","eq-4-2,rage-1-5,poison-1-2",0,hog-5-6,freeze-1-5,hog-5-6,freeze-1-5
20,648,12,opponent,5,7,100,3,1,barbpup,4,rvial,4,0,0,archpup,4,ivial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,0,"wiz-2-6,healer-4-4,golem-2-4,witch-8-2,balloon-2-6","eq-4-3,poison-1-3,rage-1-5,jump-1-2",0,0,0,0,0
20,649,13,opponent,5,8,100,3,1,barbpup,4,rvial,4,0,0,archpup,4,ivial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,0,"wiz-2-6,healer-4-4,golem-2-4,witch-8-2,balloon-2-6","eq-4-3,rage-1-5,poison-1-3,jump-1-2",0,golem-1-6,freeze-1-4,golem-1-6,freeze-1-4
20,650,14,opponent,10,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wb-2-2,giant-10-2,arch-10-1,barb-10-2,gob-6-1",0,0,0,0,0,0
20,651,15,home,7,6,42,1,1,rvial,1,eqboots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"wb-10-4,giant-10-4,drag-2-2,pekka-1-1,healer-2-2,gob-10-4,wiz-5-4","light-1-4,heal-2-4,rage-1-4",0,drag-1-5,light-1-7,drag-1-5,light-1-7
20,652,16,home,9,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barb-8-3,wb-5-3,giant-18-3,arch-6-3,balloon-1-3,wiz-3-3,gob-4-3",light-4-1,0,drag-1-2,0,drag-1-2,0
20,653,17,home,4,4,69,1,1,rvial,8,gg,8,0,0,healpup,11,ivial,8,0,0,etome,8,lgem,8,0,0,0,0,0,0,0,0,27,21,16,0,"supdrag-4-7,balloon-1-6,wiz-1-4,suparch-8-9",light-11-9,ww-3,0,0,0,0
20,654,18,home,5,6,100,3,2,rvial,5,eqboots,8,0,0,archpup,7,ga,9,0,0,etome,3,lgem,5,0,0,0,0,0,0,0,0,21,19,8,0,"witch-3-1,drag-3-7,healer-1-5,pekka-4-7,giant-1-8","light-7-6,rage-1-3,freeze-2-2",ww-1,0,0,0,0
20,655,19,home,3,3,52,2,1,rvial,8,eqboots,7,0,0,archpup,8,ivial,8,0,0,etome,9,lgem,8,0,0,0,0,0,0,0,0,51,52,20,0,"drag-13-7,babydrag-1-5","light-7-9,rage-1-6,freeze-2-6",ww-1,"giant-1-8,balloon-2-6,pekka-1-7",light-2-8,"giant-1-8,balloon-2-6,pekka-1-7","light-1-6,light-1-9"
20,656,20,home,8,9,100,3,2,eqboots,2,rvial,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"giant-6-4,hog-5-3,drag-4-2,arch-2-4,balloon-5-4,wiz-6-4,healer-1-3","light-1-4,heal-3-4",0,0,0,0,0
20,657,21,home,2,4,74,1,2,rvial,7,vstache,6,0,0,ga,4,ivial,4,0,0,etome,8,lgem,6,0,0,sshield,3,roygem,3,0,0,25,28,12,1,"drag-7-8,giant-7-10,drider-3-1,minion-5-7",light-11-8,0,"giant-1-4,drag-2-2",light-1-4,"giant-1-4,drag-2-2",light-1-4
20,658,22,home,2,7,100,3,1,rvial,7,vstache,6,0,0,ga,4,ivial,4,0,0,etome,8,lgem,6,0,0,sshield,3,roygem,3,0,0,25,28,12,1,"drag-7-8,drider-3-1,giant-7-10,minion-5-7",light-1-8,0,"giant-1-4,drag-2-2",light-1-4,"giant-1-4,drag-2-2",light-1-4
20,659,23,home,7,8,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"golem-1-1,wb-6-4,giant-13-4,gob-3-4,balloon-5-5,drag-2-2,pekka-1-1","eq-1-1,rage-1-4,light-1-4,heal-1-4,poison-1-1",0,"giant-1-4,drag-1-5",light-1-7,"giant-1-4,drag-1-5",light-1-7
20,660,24,home,5,5,46,1,1,rvial,5,eqboots,8,0,0,archpup,7,ga,9,0,0,etome,3,lgem,5,0,0,0,0,0,0,0,0,21,19,8,0,"pekka-2-7,drag-3-7,wiz-25-7,giant-1-8","light-7-6,heal-1-5,rage-1-3",ww-1,"giant-1-6,drag-1-5",light-1-7,"giant-1-6,drag-1-5",light-1-7
20,661,25,home,8,8,49,0,2,eqboots,2,rvial,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"hog-5-3,giant-6-4,arch-2-4,balloon-5-4,wiz-6-4,healer-1-3,drag-4-2","heal-3-4,light-1-4",0,drag-1-2,0,drag-1-2,0
20,662,26,home,4,1,55,1,1,rvial,8,gg,8,0,0,healpup,11,ivial,8,0,0,etome,8,lgem,8,0,0,0,0,0,0,0,0,27,21,16,0,"supdrag-3-7,suparch-12-9,arch-1-9",light-11-9,ww-3,0,0,0,0
20,663,27,home,1,2,66,2,1,eqboots,7,rvial,8,0,0,archpup,7,ivial,8,0,0,etome,7,rgem,8,0,0,sshield,7,roygem,7,0,0,30,30,15,4,drag-14-8,light-11-9,ww-1,drag-2-2,rage-1-4,drag-2-2,rage-1-4
20,664,28,home,3,5,100,3,2,rvial,8,eqboots,7,0,0,archpup,8,ivial,8,0,0,etome,9,lgem,8,0,0,0,0,0,0,0,0,51,52,20,0,"drag-13-7,minion-5-7","light-9-9,rage-1-6",ww-1,drag-2-2,rage-1-4,drag-2-2,rage-1-4
21,665,1,home,2,4,79,1,1,gg,23,rvial,16,frosty,10,archpup,15,ivial,17,unicorn,10,etome,15,htome,16,diggy,10,sshield,16,roygem,17,sfox,10,95,95,70,45,"valk-14-11,root-10-3,arch-2-12,minion-3-11","freeze-2-7,clone-3-8",bb-4,"wiz-1-12,balloon-2-11,yeti-2-5","poison-1-10,rage-1-6","wiz-1-12,balloon-2-11,yeti-2-5","poison-1-10,rage-1-6"
21,666,2,opponent,15,15,100,3,1,barbpup,4,rvial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,"edrag-7-3,balloon-12-8","rage-4-6,freeze-3-6",bb-4,balloon-7-10,rage-1-6,balloon-7-10,rage-1-6
21,667,3,opponent,11,13,100,3,1,barbpup,8,rvial,8,myak,5,archpup,11,ivial,11,unicorn,4,etome,14,lgem,14,eowl,8,sshield,6,roygem,6,lassi,7,49,64,57,10,"drag-7-10,balloon-8-10,drider-5-3","rage-1-6,clone-3-8",bb-4,"balloon-6-11,drag-1-11","poison-1-10,rage-1-6","balloon-6-11,drag-1-11","poison-1-10,rage-1-6"
21,668,4,opponent,11,12,100,3,1,barbpup,8,rvial,8,myak,5,archpup,11,ivial,11,unicorn,4,etome,14,lgem,14,eowl,8,sshield,6,roygem,6,lassi,7,49,64,57,10,"drag-7-10,balloon-8-10,drider-5-3","rage-1-6,clone-3-8",bb-4,"balloon-6-11,drag-1-11","poison-1-10,rage-1-6","balloon-6-11,drag-1-11","poison-1-10,rage-1-6"
21,669,5,opponent,8,10,100,3,1,eqboots,8,rvial,11,myak,5,archpup,13,ivial,13,unicorn,5,etome,15,lgem,15,eowl,8,sshield,9,roygem,9,lassi,9,62,74,63,17,"drag-7-11,balloon-11-11,drider-5-3","rage-1-6,clone-3-8",bb-4,"balloon-6-11,drag-1-11","rage-1-6,poison-1-10","balloon-6-11,drag-1-11","rage-1-6,poison-1-10"
21,670,6,opponent,1,2,91,2,1,barbpup,15,eqboots,18,myak,15,archpup,15,ivial,15,unicorn,10,htome,8,etome,15,eowl,10,sshield,15,roygem,17,lassi,15,91,95,66,41,"drag-7-11,balloon-11-11,drider-5-4","rage-2-6,clone-2-8,poison-1-10",bb-4,"balloon-6-11,drag-1-11",clone-1-8,"balloon-6-11,drag-1-11",clone-1-8
21,671,7,home,7,11,100,3,1,0,0,0,0,0,0,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,diggy,10,0,95,70,45,"healer-5-9,wb-5-12,balloon-2-10,giant-5-11,wiz-3-11,bowl-14-7,yeti-6-5,arch-1-11","poison-1-10,freeze-4-7,heal-1-10,rage-2-6",ll-4,"wb-2-12,supwiz-1-12,yeti-2-5","rage-1-6,freeze-1-7","wb-2-12,supwiz-1-12,yeti-2-5","rage-1-6,freeze-1-7"
21,672,8,home,3,3,59,2,1,vstache,3,gg,23,phoenix,10,ga,13,ivial,18,diggy,10,etome,16,htome,1,unicorn,10,sshield,18,roygem,17,sfox,10,92,95,65,40,"balloon-3-11,supwb-3-11,healer-5-9,root-5-3,etitan-3-3,wiz-2-12,arch-1-11,hh-1-3","freeze-1-7,rage-1-6,clone-1-8,invis-5-4",bb-4,"minion-1-11,suparch-4-12","rage-1-6,poison-1-10","minion-1-11,suparch-4-12","rage-1-6,poison-1-10"
21,673,9,home,3,2,42,1,1,vstache,3,gg,23,phoenix,10,ga,13,ivial,18,diggy,10,etome,16,htome,1,unicorn,10,sshield,18,roygem,17,sfox,10,92,95,65,40,"balloon-3-11,healer-5-9,root-5-3,wiz-2-12,etitan-3-3,supwb-3-11,arch-1-11,hh-1-3","invis-5-4,clone-1-8,freeze-1-7,rage-1-6",bb-4,suparch-4-12,"rage-1-6,poison-1-10",suparch-4-12,"rage-1-6,poison-1-10"
21,674,10,opponent,15,14,85,2,1,barbpup,4,rvial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,"edrag-7-3,balloon-12-8","rage-4-6,freeze-3-6",bb-4,balloon-8-10,rage-1-6,balloon-8-10,rage-1-6
21,675,11,opponent,8,11,93,2,1,eqboots,8,rvial,11,myak,5,archpup,13,ivial,13,unicorn,5,etome,15,lgem,15,eowl,8,sshield,9,roygem,9,lassi,9,62,74,63,17,"drag-7-11,balloon-11-11,drider-5-3","rage-1-6,clone-3-8",bb-4,"balloon-6-11,drag-1-11","poison-1-10,rage-1-6","balloon-6-11,drag-1-11","poison-1-10,rage-1-6"
21,676,12,home,14,15,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drag-13-6,"light-9-8,freeze-2-6",0,0,0,0,0
21,677,13,home,2,6,100,3,1,gg,23,rvial,16,frosty,10,archpup,15,ivial,17,unicorn,10,etome,15,htome,16,diggy,10,sshield,16,roygem,17,sfox,10,95,95,70,45,"valk-14-11,root-10-3","clone-3-8,freeze-2-7",bb-4,"wiz-1-12,balloon-2-11,yeti-2-5","rage-1-6,poison-1-10","wiz-1-12,balloon-2-11,yeti-2-5","rage-1-6,poison-1-10"
21,678,14,opponent,4,6,69,2,1,barbpup,17,eqboots,17,myak,15,archpup,15,ivial,15,unicorn,10,etome,15,rgem,11,eowl,10,sshield,15,roygem,15,frosty,10,95,95,70,40,"drag-7-11,balloon-11-11,drider-5-4","rage-2-6,poison-1-9,clone-2-8",bb-4,"balloon-6-11,drag-1-11",clone-1-8,"balloon-6-11,drag-1-11",clone-1-8
21,679,15,opponent,4,3,70,2,1,barbpup,17,eqboots,17,myak,15,archpup,15,ivial,15,unicorn,10,etome,15,rgem,11,eowl,10,sshield,15,roygem,15,frosty,10,95,95,70,40,"drag-7-11,balloon-11-11,drider-5-4","rage-2-6,poison-1-9,clone-2-8",bb-4,"balloon-6-11,drag-1-11",clone-1-8,"balloon-6-11,drag-1-11",clone-1-8
21,680,16,opponent,14,14,100,3,2,barbpup,4,vstache,6,0,0,archpup,6,ga,8,0,0,etome,8,rgem,8,0,0,0,0,0,0,0,0,30,43,20,0,drag-13-7,light-11-9,ll-4,"arch-1-10,wb-2-10,balloon-1-10,edrag-1-5",light-2-9,"arch-1-10,wb-2-10,balloon-1-10,edrag-1-5",light-2-9
21,681,17,home,1,2,100,3,2,gg,21,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,14,diggy,10,sshield,15,roygem,15,sfox,10,95,95,70,45,"barb-2-12,sneakgob-3-9,supwb-3-12,balloon-5-11,healer-5-9,hh-3-3,root-6-3,aw-1-4,wiz-4-12,babydrag-1-9,arch-2-12,minion-2-11","freeze-2-7,rage-3-6,invis-1-4,skel-2-8",ff-4,"barb-1-12,balloon-1-11,valk-1-11,yeti-2-5",rage-1-6,"barb-1-12,balloon-1-11,valk-1-11,yeti-2-5",rage-1-6
21,682,18,home,15,14,59,2,1,gg,8,rvial,6,0,0,0,0,0,0,0,0,etome,10,rgem,3,0,0,0,0,0,0,0,0,43,0,15,0,"ig-6-2,wiz-8-8,bowl-9-2,witch-7-4","rage-2-5,jump-1-3,freeze-3-6,heal-1-7",ll-4,"balloon-1-9,babydrag-1-7,root-1-1",freeze-1-7,"balloon-1-9,babydrag-1-7,root-1-1",freeze-1-7
21,683,19,opponent,7,9,100,3,1,eqboots,18,barbpup,17,diggy,7,ivial,15,archpup,17,unicorn,10,htome,9,lgem,15,eowl,10,sshield,15,roygem,15,frosty,10,90,93,69,32,"drag-7-11,balloon-11-11,drider-5-4","rage-1-6,clone-3-8",bb-4,"balloon-6-11,drag-1-11","poison-1-10,rage-1-6","balloon-6-11,drag-1-11","poison-1-10,rage-1-6"
21,684,20,opponent,1,8,100,3,1,barbpup,15,eqboots,18,myak,15,archpup,15,ivial,15,unicorn,10,htome,8,etome,15,eowl,10,sshield,15,roygem,17,lassi,15,91,95,66,41,"drag-7-11,balloon-11-11,drider-5-4","rage-2-6,poison-1-10,clone-2-8",bb-4,"balloon-6-11,drag-1-11",clone-1-8,"balloon-6-11,drag-1-11",clone-1-8
21,685,21,home,1,1,100,3,1,gg,21,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,14,diggy,10,sshield,15,roygem,15,sfox,10,95,95,70,45,"barb-2-12,arch-2-12,balloon-5-11,healer-5-9,supwb-3-12,sneakgob-3-9,babydrag-1-9,hh-3-3,root-6-3,aw-1-4,wiz-4-12,minion-2-11","rage-3-6,freeze-3-7,skel-1-8,invis-1-4",ff-4,"barb-1-12,balloon-1-11,valk-1-11,yeti-2-5","rage-1-6,poison-1-10","barb-1-12,balloon-1-11,valk-1-11,yeti-2-5","rage-1-6,poison-1-10"
21,686,22,home,15,15,68,1,2,gg,8,rvial,6,0,0,0,0,0,0,0,0,etome,10,rgem,3,0,0,0,0,0,0,0,0,43,0,15,0,"ig-6-2,wiz-8-8,bowl-9-2,witch-7-4","rage-2-5,freeze-3-6,heal-1-7,jump-1-3",ll-4,"arch-1-9,minion-3-9,valk-1-8,root-1-1",poison-1-7,"arch-1-9,minion-3-9,valk-1-8,root-1-1",poison-1-7
21,687,23,home,7,9,100,3,1,0,0,0,0,0,0,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,diggy,10,0,95,70,45,"barb-2-11,balloon-2-10,healer-5-9,minion-3-8,giant-5-11,bowl-14-7,wiz-1-11,yeti-6-5,hh-1-3","poison-1-10,skel-1-8,freeze-3-7,heal-1-10,rage-2-6",ll-4,"wb-2-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6","wb-2-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6"
21,688,24,opponent,3,7,71,2,1,barbpup,15,rvial,15,myak,11,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,phoenix,10,91,92,68,41,"lh-1-6,babydrag-1-8,drag-6-11,balloon-12-11,drider-4-4","invis-5-4,clone-2-8",bb-4,"wb-1-12,suparch-4-12","rage-1-6,invis-1-4","wb-1-12,suparch-4-12","rage-1-6,invis-1-4"
22,689,1,home,2,2,89,2,1,gg,23,rvial,16,frosty,10,archpup,15,ivial,17,unicorn,10,etome,16,htome,17,diggy,10,sshield,16,roygem,17,sfox,10,95,95,70,45,"valk-14-11,root-10-3,minion-3-11,arch-2-12","freeze-2-7,clone-3-8",bb-4,"wiz-1-12,balloon-2-11,yeti-2-5","rage-1-6,poison-1-10","wiz-1-12,balloon-2-11,yeti-2-5","rage-1-6,poison-1-10"
22,690,2,opponent,11,11,54,2,1,barbpup,12,vstache,11,sfox,3,healpup,8,ga,10,phoenix,10,etome,13,rgem,10,eowl,6,sshield,15,roygem,15,diggy,6,67,68,51,38,"edrag-10-7,balloon-4-10","freeze-5-7,rage-3-6",bb-4,balloon-10-11,"freeze-1-7,rage-1-6",balloon-10-11,"freeze-1-7,rage-1-6"
22,691,3,opponent,6,7,73,2,1,eqboots,11,barbpup,11,myak,15,archpup,11,ivial,13,unicorn,10,etome,10,lgem,10,eowl,10,sshield,13,roygem,14,diggy,10,95,95,70,45,"valk-6-11,golem-1-13,ig-1-7,root-3-3,giant-1-12,yeti-9-5","eq-4-5,rage-3-6,freeze-1-7",ww-5,"wiz-1-12,giant-2-12,yeti-2-5","freeze-1-7,rage-1-6","wiz-1-12,giant-2-12,yeti-2-5","freeze-1-7,rage-1-6"
22,692,4,opponent,8,8,100,3,1,vstache,1,barbpup,6,myak,15,archpup,15,ga,1,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,diggy,10,95,95,70,45,"root-10-3,witch-10-7","freeze-10-7,poison-1-10",ll-4,"giant-2-12,root-2-3",freeze-3-7,"giant-2-12,root-2-3",freeze-3-7
22,693,5,home,3,3,85,2,1,vstache,3,gg,23,phoenix,10,ga,13,ivial,18,diggy,10,etome,17,htome,1,unicorn,10,sshield,18,roygem,17,sfox,10,92,95,65,40,"supwb-3-11,balloon-3-11,healer-5-9,wiz-2-12,root-5-3,etitan-3-3,hh-1-3,arch-1-11","invis-5-4,clone-1-8,freeze-1-7,rage-1-6",bb-4,"minion-1-11,suparch-3-12,supminion-1-11","rage-1-6,poison-1-10","minion-1-11,suparch-3-12,supminion-1-11","rage-1-6,poison-1-10"
22,694,6,opponent,13,13,85,2,1,rvial,13,gg,15,myak,2,archpup,14,ivial,14,unicorn,3,etome,13,rgem,12,eowl,2,sshield,14,roygem,14,lassi,1,71,80,51,30,"balloon-6-10,edrag-9-5","rage-4-6,freeze-3-7",ss-5,"balloon-1-11,drag-2-11","freeze-1-7,rage-1-6","balloon-1-11,drag-2-11","freeze-1-7,rage-1-6"
22,695,7,opponent,14,14,100,3,1,barbpup,8,rvial,8,myak,3,archpup,14,ga,1,unicorn,5,etome,14,lgem,14,eowl,5,sshield,12,roygem,12,lassi,1,49,79,55,22,"edrag-2-5,drag-9-9,balloon-12-10","rage-4-6,freeze-3-7",ll-4,"arch-3-12,bowl-1-7,yeti-2-5",freeze-3-7,"arch-3-12,bowl-1-7,yeti-2-5",freeze-3-7
22,696,8,opponent,3,3,90,2,1,rvial,15,gg,15,frosty,10,ivial,15,archpup,15,unicorn,10,etome,15,rgem,14,phoenix,10,sshield,16,roygem,16,diggy,10,90,90,66,43,"root-10-3,witch-10-7","skel-2-8,freeze-7-7,rage-1-6",ll-4,"gob-2-9,sneakgob-4-9,yeti-2-5","poison-1-10,heal-1-10","gob-2-9,sneakgob-4-9,yeti-2-5","poison-1-10,heal-1-10"
22,697,9,home,8,8,79,2,1,vstache,1,rvial,15,unicorn,10,ga,1,ivial,15,phoenix,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,lassi,11,91,95,66,40,"bowl-36-7,healer-6-9,wb-6-12,arch-8-12","rage-3-6,jump-1-5,freeze-2-7,poison-1-9",sb-4,"giant-1-12,ig-1-7,golem-1-13","freeze-1-7,rage-1-6","giant-1-12,ig-1-7,golem-1-13","freeze-1-7,rage-1-6"
